longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;ocean_proximity;median_house_value
-123.13;40.85;18.0;5.85;1.34;2.39;675.0;18933.0;INLAND;84700.0
-123.41;40.61;17.0;6.1;1.63;2.39;301.0;17875.0;INLAND;55000.0
-123.11;40.6;23.0;5.21;1.49;2.32;316.0;11602.0;INLAND;65000.0
-123.18;40.58;18.0;5.71;1.09;2.74;695.0;17262.0;INLAND;73700.0
-123.22;40.54;27.0;4.77;1.09;2.57;847.0;19034.0;INLAND;49600.0
-123.12;40.54;23.0;5.43;1.08;2.68;539.0;18696.0;INLAND;61500.0
-123.21;40.51;16.0;3.95;1.38;2.49;152.0;13750.0;INLAND;48800.0
-123.32;40.43;15.0;11.6;2.56;2.3;131.0;4999.0;INLAND;56700.0
-123.08;40.4;10.0;7.45;2.08;2.86;140.0;17969.0;INLAND;37500.0
-123.17;40.31;36.0;12.25;3.5;2.25;18.0;5360.0;INLAND;14999.0
-123.22;40.16;27.0;12.32;2.99;2.64;396.0;28472.0;INLAND;41300.0
-123.48;40.34;19.0;6.48;1.35;2.7;216.0;27083.0;INLAND;64500.0
-123.43;40.22;20.0;3.59;0.95;2.35;87.0;36250.0;INLAND;67500.0
-123.41;40.07;17.0;8.47;2.85;2.66;141.0;8362.0;INLAND;87500.0
-118.96;36.66;18.0;9.79;3.19;2.41;320.0;31964.0;INLAND;80000.0
-119.12;36.54;30.0;6.06;1.14;3.02;1368.0;29828.0;INLAND;85200.0
-118.96;36.49;24.0;6.93;1.47;3.48;636.0;17420.0;INLAND;118800.0
-118.65;36.57;20.0;6.36;1.85;2.53;570.0;14821.0;INLAND;143300.0
-118.86;36.41;20.0;5.6;1.17;2.43;1195.0;30391.0;INLAND;139700.0
-118.94;36.32;10.0;6.34;1.11;2.75;986.0;40703.0;INLAND;147100.0
-119.26;36.61;33.0;4.96;0.8;2.74;310.0;25417.0;INLAND;118800.0
-119.25;36.56;35.0;5.3;1.18;3.58;1131.0;16722.0;INLAND;59100.0
-119.28;36.54;33.0;4.88;1.1;4.06;1222.0;18163.0;INLAND;57400.0
-119.29;36.54;18.0;4.36;1.06;4.61;2732.0;18429.0;INLAND;58300.0
-119.29;36.55;21.0;4.79;1.01;3.34;1721.0;25521.0;INLAND;65600.0
-119.3;36.57;32.0;4.89;;3.09;461.0;30156.0;INLAND;109100.0
-119.44;36.48;27.0;3.91;1.05;4.31;1704.0;11728.0;INLAND;41700.0
-119.37;36.47;26.0;4.62;0.95;3.79;277.0;23438.0;INLAND;100000.0
-119.45;36.48;38.0;4.62;0.99;3.57;311.0;31719.0;INLAND;106300.0
-119.48;36.44;22.0;5.13;1.07;4.37;1185.0;20857.0;INLAND;49200.0
-119.35;36.52;39.0;5.11;1.03;3.71;2199.0;26445.0;INLAND;62000.0
-119.48;36.5;32.0;6.01;1.09;3.43;1968.0;29554.0;INLAND;110300.0
-119.43;36.55;27.0;5.0;1.0;2.72;882.0;27500.0;INLAND;93500.0
-119.48;36.54;28.0;6.3;1.08;3.02;1011.0;42222.0;INLAND;108900.0
-119.4;36.55;19.0;5.08;1.06;3.73;2202.0;25141.0;INLAND;67400.0
-119.39;36.55;30.0;5.14;0.97;2.58;837.0;33869.0;INLAND;80400.0
-119.38;36.56;14.0;5.41;1.1;2.65;1945.0;26906.0;INLAND;95300.0
-119.38;36.55;31.0;5.04;0.94;3.03;1411.0;30170.0;INLAND;72000.0
-119.38;36.56;25.0;5.57;1.05;2.88;611.0;20729.0;INLAND;84700.0
-119.38;36.54;33.0;4.72;1.03;3.89;2030.0;15223.0;INLAND;51800.0
-119.38;36.53;38.0;4.37;;4.86;1423.0;19602.0;INLAND;51400.0
-119.39;36.54;34.0;3.91;1.04;3.13;1272.0;18068.0;INLAND;59000.0
-119.39;36.54;30.0;4.35;1.01;3.65;1184.0;17165.0;INLAND;59100.0
-119.4;36.53;28.0;5.34;1.04;3.7;1524.0;27500.0;INLAND;65000.0
-119.28;36.52;19.0;4.44;1.03;4.2;1327.0;22500.0;INLAND;53200.0
-119.29;36.53;33.0;4.49;1.05;5.16;1734.0;16250.0;INLAND;50300.0
-119.29;36.52;39.0;3.83;1.02;5.46;1222.0;15714.0;INLAND;43000.0
-119.26;36.5;35.0;5.13;1.13;4.48;1475.0;25719.0;INLAND;74300.0
-119.1;36.43;24.0;5.38;0.98;3.33;643.0;26711.0;INLAND;71300.0
-119.1;36.42;26.0;4.63;1.09;3.18;1217.0;18801.0;INLAND;57600.0
-119.09;36.42;15.0;4.42;1.05;3.72;1275.0;15875.0;INLAND;55800.0
-119.09;36.42;17.0;4.02;1.0;4.43;966.0;20000.0;INLAND;52500.0
-119.1;36.4;31.0;3.97;0.94;3.93;1518.0;15608.0;INLAND;51700.0
-119.1;36.4;23.0;5.58;1.07;3.12;1056.0;32159.0;INLAND;92800.0
-119.23;36.45;36.0;4.83;1.04;4.11;1283.0;21205.0;INLAND;60000.0
-119.18;36.4;39.0;5.6;1.0;2.91;899.0;26648.0;INLAND;129200.0
-119.27;36.39;17.0;6.11;1.03;2.94;998.0;43281.0;INLAND;145700.0
-119.23;36.39;39.0;5.42;1.14;3.47;1061.0;14812.0;INLAND;53500.0
-119.21;36.39;31.0;4.93;1.02;3.41;1013.0;20363.0;INLAND;53500.0
-119.21;36.38;18.0;5.46;1.05;3.7;1461.0;20216.0;INLAND;58000.0
-119.35;36.42;18.0;6.34;1.1;9.9;1742.0;27969.0;INLAND;123800.0
-119.31;36.39;32.0;4.9;1.0;3.29;1538.0;19342.0;INLAND;68600.0
-119.45;36.35;22.0;6.47;1.18;3.82;1076.0;23365.0;INLAND;69600.0
-119.41;36.35;20.0;5.19;1.01;4.14;1390.0;22222.0;INLAND;52900.0
-119.42;36.35;20.0;5.67;1.17;3.98;1031.0;16645.0;INLAND;48000.0
-119.29;36.35;15.0;5.65;1.04;4.32;1332.0;25743.0;INLAND;60200.0
-119.29;36.34;10.0;4.27;1.06;3.88;1664.0;20227.0;INLAND;53300.0
-119.3;36.35;24.0;4.52;1.01;3.71;1520.0;23304.0;INLAND;64900.0
-119.3;36.34;27.0;4.9;1.16;3.81;1178.0;14432.0;INLAND;48100.0
-119.31;36.34;14.0;4.92;1.0;3.71;2250.0;21602.0;INLAND;65200.0
-119.32;36.36;18.0;5.19;0.96;3.4;1348.0;34312.0;INLAND;68400.0
-119.37;36.35;20.0;6.36;0.99;2.91;518.0;53767.0;INLAND;231300.0
-119.32;36.33;20.0;6.84;0.96;2.43;674.0;90376.0;INLAND;239100.0
-119.32;36.33;18.0;6.15;1.13;2.74;1158.0;45938.0;INLAND;150500.0
-119.34;36.34;5.0;5.81;1.08;2.47;1917.0;40144.0;INLAND;126600.0
-119.34;36.33;17.0;4.81;0.92;2.6;1218.0;41812.0;INLAND;93700.0
-119.35;36.33;14.0;5.22;0.96;2.48;568.0;31486.0;INLAND;105600.0
-119.36;36.33;11.0;5.7;1.09;2.39;1351.0;29844.0;INLAND;132000.0
-119.29;36.34;28.0;3.27;0.98;4.95;2178.0;12634.0;INLAND;50600.0
-119.29;36.34;35.0;3.62;1.08;3.65;1246.0;14740.0;INLAND;71000.0
-119.3;36.34;45.0;4.84;1.08;2.93;2256.0;18299.0;INLAND;63100.0
-119.31;36.34;32.0;4.45;1.07;4.1;1744.0;14729.0;INLAND;54100.0
-119.29;36.33;19.0;3.57;1.05;2.89;641.0;7445.0;INLAND;112500.0
-119.31;36.33;46.0;4.93;1.02;2.33;772.0;24250.0;INLAND;84900.0
-119.25;36.36;16.0;7.21;1.04;3.27;1471.0;58673.0;INLAND;154800.0
-119.27;36.34;7.0;5.48;1.0;2.86;1793.0;35296.0;INLAND;83700.0
-119.28;36.35;7.0;5.31;1.03;3.07;2080.0;31111.0;INLAND;72400.0
-119.28;36.33;10.0;3.84;1.08;3.38;927.0;7800.0;INLAND;55500.0
-119.27;36.34;26.0;4.69;1.08;3.31;1453.0;24113.0;INLAND;58600.0
-119.24;36.33;9.0;5.21;0.98;2.96;1866.0;31599.0;INLAND;95000.0
-119.19;36.34;33.0;5.58;1.02;3.16;1245.0;27300.0;INLAND;96900.0
-119.09;36.35;21.0;6.13;1.16;3.08;1580.0;27857.0;INLAND;92700.0
-119.11;36.29;18.0;5.53;0.98;2.85;859.0;26065.0;INLAND;93800.0
-119.13;36.3;33.0;5.47;0.99;2.53;1565.0;27321.0;INLAND;76500.0
-119.12;36.29;29.0;5.09;1.0;2.93;942.0;21731.0;INLAND;66200.0
-119.16;36.28;18.0;5.61;0.98;3.21;1359.0;44000.0;INLAND;79300.0
-119.16;36.31;7.0;4.74;1.07;2.59;1608.0;16829.0;INLAND;80200.0
-119.15;36.29;18.0;5.65;;2.59;657.0;24281.0;INLAND;72500.0
-119.14;36.29;32.0;4.96;1.15;3.36;1410.0;15321.0;INLAND;48300.0
-119.14;36.29;36.0;4.38;1.01;2.25;405.0;14700.0;INLAND;61900.0
-119.2;36.3;19.0;4.87;1.06;3.5;1026.0;26250.0;INLAND;57000.0
-119.2;36.3;32.0;3.53;0.95;3.72;1427.0;13444.0;INLAND;45600.0
-119.21;36.3;23.0;4.28;1.06;3.63;806.0;17734.0;INLAND;41400.0
-119.21;36.3;18.0;5.19;0.96;3.96;1092.0;19135.0;INLAND;49400.0
-119.22;36.31;17.0;4.5;0.99;4.38;2022.0;15464.0;INLAND;54100.0
-119.25;36.27;23.0;6.36;1.17;2.89;678.0;26875.0;INLAND;69100.0
-119.2;36.28;22.0;4.8;1.06;3.46;1654.0;16840.0;INLAND;65900.0
-119.29;36.32;27.0;4.32;1.07;2.4;839.0;12012.0;INLAND;64600.0
-119.29;36.32;35.0;4.38;1.11;2.59;1123.0;11419.0;INLAND;62900.0
-119.28;36.32;29.0;4.36;0.99;2.37;1234.0;19138.0;INLAND;66900.0
-119.29;36.32;33.0;4.77;1.02;3.09;1364.0;22024.0;INLAND;67200.0
-119.28;36.32;16.0;5.38;0.98;3.1;1620.0;37404.0;INLAND;89200.0
-119.27;36.32;6.0;5.72;1.03;2.84;1432.0;40806.0;INLAND;110200.0
-119.27;36.32;9.0;5.78;1.01;3.0;1881.0;47723.0;INLAND;113100.0
-119.25;36.32;32.0;6.09;1.15;2.72;812.0;27500.0;INLAND;72200.0
-119.26;36.3;18.0;5.59;1.12;2.41;1540.0;24250.0;INLAND;84600.0
-119.3;36.33;44.0;5.8;1.17;2.31;819.0;28795.0;INLAND;77000.0
-119.3;36.32;23.0;5.54;0.97;2.69;1712.0;33875.0;INLAND;92500.0
-119.31;36.32;44.0;6.05;0.92;2.35;791.0;40298.0;INLAND;109000.0
-119.31;36.32;23.0;5.54;1.11;2.67;1419.0;25733.0;INLAND;88800.0
-119.29;36.31;14.0;6.17;0.98;3.31;1278.0;51896.0;INLAND;101900.0
-119.29;36.31;34.0;6.45;1.13;2.72;607.0;30972.0;INLAND;82800.0
-119.3;36.31;16.0;6.19;0.99;3.19;1150.0;42778.0;INLAND;97300.0
-119.31;36.31;18.0;5.81;1.14;2.47;1643.0;20714.0;INLAND;92600.0
-119.31;36.3;20.0;6.44;1.07;2.9;566.0;40221.0;INLAND;86300.0
-119.3;36.3;14.0;6.14;0.95;3.1;1523.0;53602.0;INLAND;118600.0
-119.29;36.3;20.0;6.06;0.94;2.99;572.0;53495.0;INLAND;177300.0
-119.33;36.32;16.0;4.37;1.1;2.56;1955.0;16148.0;INLAND;86600.0
-119.34;36.32;14.0;4.87;0.92;2.56;633.0;39250.0;INLAND;83800.0
-119.35;36.32;10.0;5.35;1.01;2.36;1686.0;38235.0;INLAND;94600.0
-119.34;36.32;6.0;5.63;1.04;3.05;1769.0;31574.0;INLAND;89200.0
-119.33;36.32;20.0;5.85;0.95;3.0;1039.0;35313.0;INLAND;82800.0
-119.32;36.32;35.0;6.13;1.02;2.25;849.0;43816.0;INLAND;88600.0
-119.33;36.32;23.0;5.72;1.15;2.64;1446.0;25000.0;INLAND;85500.0
-119.33;36.32;19.0;6.16;0.96;2.42;1092.0;52561.0;INLAND;121300.0
-119.32;36.32;29.0;5.48;0.99;2.6;1142.0;36895.0;INLAND;87700.0
-119.32;36.31;21.0;5.1;0.94;2.31;1047.0;29886.0;INLAND;87500.0
-119.33;36.31;17.0;5.87;1.0;2.69;1100.0;40577.0;INLAND;107300.0
-119.33;36.31;15.0;5.73;0.89;3.47;892.0;53909.0;INLAND;113000.0
-119.33;36.3;11.0;5.9;;3.03;1563.0;54337.0;INLAND;133800.0
-119.32;36.3;15.0;6.03;1.2;3.12;1480.0;29698.0;INLAND;93400.0
-119.34;36.31;14.0;4.1;1.06;2.18;870.0;27000.0;INLAND;88900.0
-119.34;36.3;13.0;6.15;1.18;3.03;1177.0;26875.0;INLAND;74400.0
-119.33;36.3;12.0;6.14;0.99;2.86;1013.0;49464.0;INLAND;115600.0
-119.38;36.3;14.0;6.64;1.13;3.43;997.0;36875.0;INLAND;93200.0
-119.33;36.28;16.0;5.05;1.01;2.07;1077.0;21250.0;INLAND;104200.0
-119.32;36.3;14.0;4.8;0.98;2.66;931.0;27336.0;INLAND;89200.0
-119.29;36.28;23.0;6.05;1.09;2.39;749.0;22333.0;INLAND;120100.0
-119.46;36.25;32.0;4.86;0.99;2.9;1016.0;25000.0;INLAND;73600.0
-119.4;36.25;25.0;5.83;0.96;3.12;909.0;23000.0;INLAND;132800.0
-119.36;36.22;10.0;5.14;1.11;2.65;1262.0;19355.0;INLAND;68300.0
-119.37;36.22;19.0;4.88;0.93;3.78;1298.0;27060.0;INLAND;64800.0
-119.36;36.21;18.0;5.08;0.95;3.72;793.0;24032.0;INLAND;60000.0
-119.35;36.22;32.0;4.17;0.98;2.76;852.0;14429.0;INLAND;54600.0
-119.35;36.21;26.0;4.98;1.18;2.9;1445.0;16378.0;INLAND;60300.0
-119.36;36.21;25.0;4.55;1.01;3.13;804.0;13889.0;INLAND;50200.0
-119.37;36.21;35.0;4.96;1.06;3.49;1567.0;14455.0;INLAND;54100.0
-119.34;36.23;12.0;6.18;1.08;2.73;2191.0;35611.0;INLAND;90200.0
-119.35;36.22;29.0;5.98;1.02;2.67;915.0;31944.0;INLAND;106800.0
-119.34;36.22;38.0;5.95;1.01;2.77;1260.0;30905.0;INLAND;78200.0
-119.33;36.22;29.0;5.92;1.1;2.75;805.0;35039.0;INLAND;89900.0
-119.33;36.21;38.0;5.14;1.03;2.04;1238.0;26083.0;INLAND;67000.0
-119.34;36.21;30.0;3.76;1.08;2.7;537.0;8229.0;INLAND;68400.0
-119.33;36.22;9.0;6.05;1.04;3.15;1955.0;42011.0;INLAND;108100.0
-119.32;36.22;5.0;5.48;1.04;3.03;1283.0;36343.0;INLAND;95400.0
-119.32;36.21;29.0;4.96;0.94;2.52;619.0;33125.0;INLAND;78300.0
-119.32;36.25;21.0;5.98;;2.96;609.0;28365.0;INLAND;90000.0
-119.25;36.23;24.0;5.74;1.01;2.94;1031.0;34306.0;INLAND;139200.0
-119.27;36.18;23.0;6.39;1.1;3.67;1829.0;26098.0;INLAND;66000.0
-119.29;36.12;24.0;6.24;1.13;3.2;641.0;24722.0;INLAND;129200.0
-119.14;36.23;22.0;5.54;0.99;3.64;1927.0;25875.0;INLAND;70400.0
-119.12;36.19;21.0;6.5;1.14;3.06;1245.0;29145.0;INLAND;114200.0
-119.08;36.22;28.0;5.07;1.01;3.65;1158.0;30324.0;INLAND;55600.0
-119.08;36.21;20.0;5.49;1.12;3.57;1241.0;25156.0;INLAND;59300.0
-119.09;36.22;34.0;5.77;0.98;2.63;780.0;34306.0;INLAND;74300.0
-119.09;36.21;43.0;4.64;0.97;3.27;943.0;19861.0;INLAND;47700.0
-119.09;36.21;38.0;4.75;1.13;4.03;1613.0;18828.0;INLAND;44600.0
-119.1;36.21;38.0;4.13;0.98;3.18;559.0;24653.0;INLAND;49500.0
-119.11;36.21;10.0;4.46;1.03;3.32;1469.0;15407.0;INLAND;58400.0
-118.74;36.23;22.0;7.6;1.71;3.25;442.0;26447.0;INLAND;137500.0
-118.93;36.19;30.0;5.13;1.04;1.82;951.0;26184.0;INLAND;113900.0
-118.82;36.13;43.0;5.55;1.24;2.31;534.0;28906.0;INLAND;65700.0
-118.54;36.12;11.0;23.99;5.16;2.08;356.0;21029.0;INLAND;99100.0
-118.37;36.19;10.0;21.1;5.29;2.29;48.0;31250.0;INLAND;71300.0
-118.7;35.82;20.0;18.79;5.26;2.66;658.0;23937.0;INLAND;82100.0
-118.86;35.9;38.0;6.34;1.17;3.43;161.0;41250.0;INLAND;71300.0
-118.73;36.01;14.0;5.49;1.1;3.22;1910.0;28603.0;INLAND;128900.0
-119.08;36.2;30.0;4.59;0.98;3.18;1159.0;24554.0;INLAND;61200.0
-119.1;36.19;17.0;4.32;1.09;1.97;713.0;16186.0;INLAND;77100.0
-119.34;36.21;22.0;4.15;0.98;2.93;2165.0;14792.0;INLAND;54400.0
-119.34;36.2;12.0;5.18;1.2;4.14;1303.0;20333.0;INLAND;54400.0
-119.33;36.19;27.0;2.96;1.16;2.35;332.0;10714.0;INLAND;63800.0
-119.31;36.2;23.0;5.48;0.99;3.18;1064.0;31453.0;INLAND;74500.0
-119.32;36.21;25.0;5.41;1.06;3.27;1424.0;23152.0;INLAND;63100.0
-119.32;36.2;25.0;6.46;1.11;3.49;772.0;22262.0;INLAND;64500.0
-119.32;36.2;15.0;5.44;0.96;3.35;961.0;34231.0;INLAND;83300.0
-119.32;36.19;11.0;4.09;0.93;2.75;861.0;10962.0;INLAND;72300.0
-119.32;36.19;11.0;5.38;1.06;3.45;2013.0;33350.0;INLAND;69700.0
-119.35;36.2;31.0;4.98;1.07;3.54;1266.0;22264.0;INLAND;50800.0
-119.35;36.2;29.0;4.68;0.98;3.59;1487.0;17462.0;INLAND;51100.0
-119.36;36.2;33.0;4.92;1.0;3.56;1412.0;22500.0;INLAND;51500.0
-119.37;36.19;24.0;4.73;0.96;3.22;889.0;24922.0;INLAND;66100.0
-119.35;36.19;6.0;4.17;0.98;3.19;734.0;10349.0;INLAND;67800.0
-119.45;36.16;27.0;6.14;1.08;3.68;1268.0;28152.0;INLAND;106900.0
-119.35;36.16;21.0;5.63;1.23;3.06;1496.0;23882.0;INLAND;49200.0
-119.45;36.09;18.0;5.44;1.09;3.37;253.0;20313.0;INLAND;112500.0
-119.31;36.06;20.0;5.43;1.05;3.41;1405.0;18827.0;INLAND;48700.0
-119.4;36.04;39.0;5.23;1.14;3.31;580.0;18894.0;INLAND;112500.0
-119.27;36.05;29.0;7.26;1.24;3.44;481.0;22917.0;INLAND;112500.0
-119.21;36.1;30.0;4.12;1.04;3.97;1418.0;17432.0;INLAND;42500.0
-119.19;36.06;29.0;5.35;1.11;4.19;1421.0;19091.0;INLAND;71300.0
-119.19;36.14;41.0;5.88;1.09;3.16;408.0;39000.0;INLAND;85900.0
-119.13;36.13;28.0;4.51;1.04;3.87;1434.0;20586.0;INLAND;40900.0
-119.08;36.13;21.0;6.1;1.01;3.08;1145.0;31528.0;INLAND;113700.0
-119.03;36.13;24.0;5.72;1.03;2.96;1169.0;17106.0;INLAND;95500.0
-119.06;36.15;20.0;5.19;1.11;3.45;852.0;16354.0;INLAND;49000.0
-119.06;36.15;25.0;5.21;1.04;3.31;1527.0;23194.0;INLAND;52900.0
-119.14;36.06;32.0;4.32;1.04;3.83;1628.0;16452.0;INLAND;41500.0
-119.12;36.05;27.0;4.97;1.01;3.35;1063.0;21477.0;INLAND;53900.0
-119.08;36.02;26.0;5.77;1.14;2.94;891.0;19439.0;INLAND;62100.0
-119.01;36.02;17.0;5.69;1.08;2.57;1768.0;23750.0;INLAND;79800.0
-118.92;36.04;28.0;5.42;1.1;2.46;521.0;29208.0;INLAND;98500.0
-119.08;36.09;25.0;5.97;1.08;3.18;1003.0;27298.0;INLAND;103400.0
-119.06;36.1;21.0;6.08;1.13;3.93;868.0;25893.0;INLAND;63600.0
-119.06;36.09;11.0;6.2;1.09;3.38;1402.0;36786.0;INLAND;72900.0
-119.04;36.09;15.0;5.33;0.93;2.89;1238.0;30278.0;INLAND;77400.0
-119.05;36.09;9.0;5.8;1.0;3.08;1749.0;40217.0;INLAND;99200.0
-119.04;36.07;17.0;4.24;1.07;3.09;1912.0;15893.0;INLAND;52000.0
-119.06;36.08;19.0;6.1;1.06;3.11;1301.0;41856.0;INLAND;72100.0
-119.07;36.08;5.0;5.48;1.03;3.64;1785.0;30000.0;INLAND;71000.0
-119.07;36.07;11.0;5.85;0.99;3.32;1285.0;32042.0;INLAND;76200.0
-119.06;36.07;20.0;4.9;1.01;2.73;1497.0;17031.0;INLAND;64600.0
-119.05;36.07;21.0;4.9;1.04;2.46;1238.0;17756.0;INLAND;62900.0
-119.05;36.06;23.0;5.77;1.0;2.92;1184.0;31625.0;INLAND;70600.0
-119.02;36.09;15.0;5.32;0.99;2.99;1254.0;30234.0;INLAND;88600.0
-119.01;36.08;31.0;4.66;1.05;3.32;1154.0;18857.0;INLAND;55500.0
-119.03;36.08;19.0;5.44;1.09;2.85;1432.0;26944.0;INLAND;67700.0
-119.03;36.08;19.0;5.8;1.01;2.44;1040.0;32500.0;INLAND;80600.0
-119.04;36.07;26.0;5.21;1.04;2.64;1108.0;22277.0;INLAND;78000.0
-119.03;36.07;26.0;5.0;1.01;2.97;1908.0;24167.0;INLAND;77600.0
-119.02;36.07;29.0;4.57;1.05;2.91;1659.0;15911.0;INLAND;60800.0
-119.02;36.07;39.0;5.06;1.16;3.03;702.0;16146.0;INLAND;53100.0
-119.01;36.07;44.0;4.82;1.13;2.62;1330.0;16103.0;INLAND;50900.0
-118.93;36.1;19.0;5.19;1.18;2.87;1654.0;23792.0;INLAND;90000.0
-118.98;36.06;33.0;4.9;1.06;3.59;1497.0;23430.0;INLAND;47400.0
-119.0;36.05;24.0;4.85;1.04;3.0;1986.0;15506.0;INLAND;52300.0
-118.97;36.06;26.0;5.28;1.07;4.51;1100.0;19750.0;INLAND;51400.0
-118.99;36.07;21.0;5.82;0.98;3.98;672.0;29750.0;INLAND;63900.0
-118.99;36.06;19.0;5.58;1.19;3.41;1317.0;17564.0;INLAND;42600.0
-119.0;36.06;41.0;6.6;1.11;2.79;396.0;40833.0;INLAND;81300.0
-119.0;36.07;20.0;5.95;1.05;2.91;509.0;29815.0;INLAND;73000.0
-119.03;36.06;36.0;4.56;1.05;3.33;1405.0;21620.0;INLAND;51900.0
-119.02;36.06;41.0;4.46;1.05;3.73;1908.0;13952.0;INLAND;43100.0
-119.01;36.06;25.0;4.19;;3.88;1392.0;16812.0;INLAND;47700.0
-119.01;36.05;27.0;4.08;1.07;3.04;839.0;13807.0;INLAND;53100.0
-119.02;36.05;22.0;4.56;0.95;2.93;1336.0;22202.0;INLAND;65200.0
-119.42;35.97;21.0;4.54;0.99;3.49;426.0;23516.0;INLAND;47500.0
-119.31;35.99;26.0;5.1;1.1;3.08;880.0;13676.0;INLAND;47800.0
-119.28;35.99;20.0;4.95;1.02;2.97;1746.0;17372.0;INLAND;51000.0
-119.19;35.96;25.0;5.56;1.11;3.2;1160.0;18810.0;INLAND;52500.0
-119.46;35.86;22.0;5.18;1.11;3.29;1113.0;15050.0;INLAND;42700.0
-119.3;35.87;20.0;5.76;1.12;3.99;1341.0;21434.0;INLAND;62600.0
-119.12;35.85;37.0;5.33;1.2;4.09;564.0;24167.0;INLAND;58300.0
-119.1;35.79;19.0;4.35;1.15;4.93;2051.0;18144.0;INLAND;49800.0
-119.27;35.89;18.0;4.73;1.08;4.69;1839.0;17572.0;INLAND;53300.0
-119.27;35.88;32.0;4.15;1.02;3.82;1282.0;15069.0;INLAND;43700.0
-119.27;35.87;12.0;3.4;0.94;3.97;1134.0;16300.0;INLAND;49500.0
-119.26;35.87;24.0;4.27;1.05;4.53;1686.0;16469.0;INLAND;47600.0
-119.06;35.94;18.0;5.3;1.09;3.04;2009.0;26576.0;INLAND;65700.0
-119.04;35.96;18.0;4.29;1.11;4.85;1343.0;18750.0;INLAND;51700.0
-119.04;35.95;25.0;4.55;1.11;4.48;994.0;18462.0;INLAND;55800.0
-118.96;35.87;17.0;6.02;1.11;3.21;888.0;37794.0;INLAND;96200.0
-120.4;38.0;17.0;5.93;1.05;2.58;912.0;26544.0;INLAND;112600.0
-120.39;38.0;33.0;5.68;1.05;2.33;891.0;32120.0;INLAND;105200.0
-120.4;37.98;19.0;5.15;1.11;2.33;910.0;26696.0;INLAND;121200.0
-120.39;37.98;52.0;4.14;1.07;2.29;584.0;21513.0;INLAND;86700.0
-120.37;38.01;30.0;5.09;;2.6;242.0;25417.0;INLAND;123200.0
-120.35;37.99;3.0;6.27;1.65;2.27;422.0;24191.0;INLAND;217500.0
-120.38;37.99;36.0;5.07;1.07;2.04;1155.0;23571.0;INLAND;113400.0
-120.37;37.98;29.0;4.56;1.07;2.02;1112.0;16021.0;INLAND;91400.0
-120.38;37.97;47.0;5.17;1.07;2.42;496.0;25781.0;INLAND;104800.0
-120.26;38.13;17.0;6.4;2.0;2.6;122.0;40583.0;INLAND;87500.0
-120.28;38.07;13.0;9.16;1.88;2.83;618.0;29083.0;INLAND;104600.0
-120.4;38.06;12.0;5.96;1.29;2.15;517.0;26544.0;INLAND;128100.0
-120.35;38.04;16.0;5.24;1.14;2.56;733.0;25729.0;INLAND;118800.0
-120.39;38.03;20.0;6.8;1.36;2.84;647.0;26094.0;INLAND;139100.0
-120.41;38.03;14.0;4.46;1.01;1.86;859.0;21289.0;INLAND;115300.0
-120.43;38.02;15.0;6.43;1.19;2.61;655.0;36875.0;INLAND;186000.0
-120.31;38.02;11.0;6.11;1.03;2.7;1046.0;38203.0;INLAND;139700.0
-120.3;38.04;6.0;8.01;1.53;2.64;422.0;32875.0;INLAND;111300.0
-120.28;38.03;13.0;6.33;1.18;2.6;860.0;36838.0;INLAND;145700.0
-120.27;38.02;13.0;7.22;1.34;2.79;1486.0;31875.0;INLAND;99800.0
-120.29;38.01;12.0;6.21;1.15;2.94;1424.0;30729.0;INLAND;105100.0
-120.3;37.99;23.0;5.1;1.02;2.63;984.0;25170.0;INLAND;153500.0
-120.33;38.0;14.0;6.19;1.05;2.62;822.0;35000.0;INLAND;170700.0
-120.25;38.04;22.0;9.4;1.72;2.45;1086.0;25562.0;INLAND;136200.0
-120.25;38.03;21.0;10.85;2.13;2.59;1175.0;29457.0;INLAND;116500.0
-120.22;38.05;14.0;7.97;1.44;2.37;1129.0;27188.0;INLAND;137000.0
-120.19;38.07;43.0;7.85;1.46;3.38;44.0;4999.0;INLAND;162500.0
-120.19;38.03;17.0;11.43;2.09;2.74;2071.0;31076.0;INLAND;115800.0
-120.12;38.12;37.0;24.67;4.9;2.49;338.0;20625.0;INLAND;88900.0
-120.03;38.19;26.0;37.06;7.19;2.2;416.0;21250.0;INLAND;132500.0
-120.26;37.99;12.0;5.75;1.09;2.85;1351.0;35000.0;INLAND;107100.0
-120.24;38.01;11.0;6.1;1.15;3.18;633.0;31250.0;INLAND;148600.0
-120.23;37.98;14.0;6.18;1.16;2.9;917.0;31523.0;INLAND;93300.0
-120.28;37.9;17.0;5.34;1.08;2.7;530.0;21538.0;INLAND;153300.0
-120.24;37.96;34.0;4.83;1.09;2.58;935.0;16250.0;INLAND;79400.0
-120.23;37.96;52.0;5.06;1.08;2.51;609.0;20057.0;INLAND;68200.0
-120.25;37.93;13.0;7.25;1.12;2.88;196.0;33750.0;INLAND;134100.0
-120.13;37.93;5.0;4.44;1.04;2.32;58.0;16750.0;INLAND;112500.0
-120.35;37.98;4.0;5.96;1.08;2.43;676.0;35714.0;INLAND;149500.0
-120.33;37.97;17.0;5.1;1.06;2.06;1024.0;20057.0;INLAND;118900.0
-120.3;37.97;17.0;5.73;1.09;2.49;1408.0;24740.0;INLAND;120100.0
